name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Papua New Guinea,2023-02-05,31,24.9,27.4,36.6,24.9,29.6,23.5,80.1,9.8,100,4.17,rain,0,0,37.1,37.1,324.9,1006.3,69.8,15,259,22.3,10,30,2023-02-05T06:10:37,2023-02-05T18:39:37,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-06,31,24,26.7,39.2,24,28.8,24.1,86.4,22,100,4.17,rain,0,0,37.1,24.9,321.5,1006.6,68.6,12.2,267.8,23.3,9,10,2023-02-06T06:10:55,2023-02-06T18:39:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-07,27,24,24.9,29.9,24,25.1,23.7,93,10.2,100,8.33,rain,0,0,52.2,27.7,324,1005.9,85.4,10.5,194.6,16.8,9,10,2023-02-07T06:11:13,2023-02-07T18:39:18,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-08,27,23.8,24.7,30.1,23.8,24.9,23.5,93.6,64,100,12.5,rain,0,0,42.1,27.7,325.8,1004.8,90.7,10.8,25.1,2.1,1,10,2023-02-08T06:11:30,2023-02-08T18:39:08,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-09,31,23,26.5,37.8,23,28.5,23.6,85,0.5,100,4.17,rain,0,0,37.1,37.1,324.8,1003.7,66.5,12.5,71,6.3,3,10,2023-02-09T06:11:46,2023-02-09T18:38:56,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"92035099999,AYPY"
Papua New Guinea,2023-02-10,31.2,24,27,36.6,24,28.6,23.2,81.4,3,100,4.17,rain,0,0,46.4,37.1,323.3,1005.2,82.3,12.7,107.6,9.3,6,10,2023-02-10T06:12:02,2023-02-10T18:38:43,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-11,33,24,27.7,37.1,24,29.4,22.9,77.4,0,0,0,rain,0,0,46.4,91.2,323.3,1006.2,78.7,13.9,150.9,13,8,10,2023-02-11T06:12:17,2023-02-11T18:38:30,0.68,Partially cloudy,Partly cloudy throughout the day.,wind,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-12,35,23,28.3,39.4,23,29.8,21.7,70.3,8,100,4.17,rain,0,0,46.4,37.1,327.4,1006.2,82.8,15.8,272,23.6,10,15,2023-02-12T06:12:31,2023-02-12T18:38:16,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-13,33.7,24,27.7,39.3,24,30.4,23,76.5,0.1,100,4.17,rain,0,0,20.5,20.5,315.1,1005.5,59.6,15.5,266.8,22.9,10,30,2023-02-13T06:12:45,2023-02-13T18:38:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-14,36.5,24,28.6,43.3,24,31.4,23.2,74.2,0,0,0,rain,0,0,18.4,27.7,323.7,1005.2,64,13.6,316.5,27.4,10,10,2023-02-14T06:12:58,2023-02-14T18:37:45,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
