name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Papua New Guinea,2022-03-19,34,25,28.2,42,25,31.7,24.9,83.6,0.2,100,4.17,rain,0,0,21.6,21.2,243.2,1005.6,45.5,13.3,288.4,25,9,60,2022-03-19T06:15:13,2022-03-19T18:22:47,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-03-20,33,24,28.3,42.2,24,31.9,24.4,80.4,1.6,100,4.17,rain,0,0,11.2,27.7,240.8,1006.7,53.5,14.8,298.3,26,10,30,2022-03-20T06:15:11,2022-03-20T18:22:14,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-03-21,33,24,28.2,40.7,24,31.5,24.3,80.8,0.2,100,4.17,rain,0,0,37.1,18.4,277.8,1007.4,48.8,14.5,286.8,24.7,10,30,2022-03-21T06:15:09,2022-03-21T18:21:40,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-03-22,33,24,27.2,40.7,24,30,24.5,86,4,100,4.17,rain,0,0,27.7,22.3,321.5,1007.7,50.4,12.6,284.8,24.6,10,30,2022-03-22T06:15:07,2022-03-22T18:21:07,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-03-23,32,23,26.9,38,23,29.2,23.9,84.6,0.4,100,4.17,rain,0,0,37.1,27.7,325.7,1007.8,70.5,14.6,259.6,22.4,9,30,2022-03-23T06:15:05,2022-03-23T18:20:33,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-03-24,32,23,27.3,38.1,23,29.8,23.7,81.9,8,100,4.17,rain,0,0,19.1,27.7,307.6,1007.5,62.3,15.2,281.2,24.3,10,30,2022-03-24T06:15:03,2022-03-24T18:19:59,0.71,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-03-25,31,23,26.1,37.8,23,27.8,23.6,86.9,0.4,100,4.17,rain,0,0,37.1,37.1,327.9,1008.6,59.7,13.6,233.3,20,8,30,2022-03-25T06:15:00,2022-03-25T18:19:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-03-26,32.4,23,27.4,36.8,23,29.8,23.5,81.2,0.3,100,4.17,rain,0,0,37.1,27.7,289.3,1008.3,58.6,14,261.5,22.6,10,30,2022-03-26T06:14:58,2022-03-26T18:18:52,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-03-27,31.7,24,27.1,37.8,24,29.9,24.4,86,0.4,100,4.17,rain,0,0,27.7,22.3,314.8,1008.3,67.1,12.5,293.2,25.4,10,30,2022-03-27T06:14:55,2022-03-27T18:18:18,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,AYPY"
Papua New Guinea,2022-03-28,32,24,27.7,38,24,30.2,23.6,79.8,1.1,100,4.17,rain,0,0,27.7,27.7,284,1007.8,62.9,14.5,222.6,19.1,9,30,2022-03-28T06:14:53,2022-03-28T18:17:44,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-03-29,31.4,20.6,26.6,37.8,20.6,28.7,23.5,82.5,7,100,4.17,rain,0,0,27.7,22.3,309.6,1008.3,58.6,13.5,255.6,22.1,10,30,2022-03-29T06:14:50,2022-03-29T18:17:11,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-03-30,33,23,27.6,42.4,23,30.3,23.5,80,0.1,100,4.17,rain,0,0,46.4,27.7,316.4,1007.7,46,12.6,290,25,10,30,2022-03-30T06:14:48,2022-03-30T18:16:37,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-03-31,32,24,27.2,38,24,29.2,23.4,80.9,2,100,4.17,rain,0,0,46.4,28.1,319.3,1007.8,59.7,12.4,214.3,18.5,7,30,2022-03-31T06:14:45,2022-03-31T18:16:04,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,AYPY"
Papua New Guinea,2022-04-01,27,23,24.9,30.1,23,25,23.4,91.3,3,100,4.17,rain,0,0,30.6,27.7,336.6,1008.7,75.7,12.6,144.5,12.5,8,10,2022-04-01T06:14:43,2022-04-01T18:15:30,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-02,30.5,22,26,34.4,22,27.4,22.8,83.7,0,0,0,rain,0,0,15.1,18.4,295.3,1009,65,12.5,89.2,7.9,6,10,2022-04-02T06:14:41,2022-04-02T18:14:57,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-04-03,32,23,26.2,38,23,27.8,23.2,84.6,5,100,8.33,rain,0,0,14.8,18.4,133.4,1009.2,69.3,14.3,256.4,22.1,10,10,2022-04-03T06:14:38,2022-04-03T18:14:24,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-04,33,23,27.4,38.1,23,29.5,23.2,79.5,0,0,0,rain,0,0,19.1,27.7,168.9,1008.8,58.9,13.2,249.7,21.5,10,10,2022-04-04T06:14:36,2022-04-04T18:13:52,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-05,32,23,27.2,36.4,23,28.9,23.1,79.8,0.4,100,4.17,rain,0,0,18.4,27.7,279.2,1008.7,67.1,16.8,286.6,24.7,10,10,2022-04-05T06:14:34,2022-04-05T18:13:19,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-06,30,23,25.8,36.3,23,27.3,23.5,87.7,17,100,8.33,rain,0,0,15.1,24.1,307.8,1007.5,74,14,149.3,12.9,7,10,2022-04-06T06:14:32,2022-04-06T18:12:47,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-07,32,23,26.9,36.8,23,28.8,22.7,79.1,0.1,100,4.17,rain,0,0,12.6,22.3,234.5,1006.3,57.8,14.9,284.4,24.5,10,10,2022-04-07T06:14:31,2022-04-07T18:12:15,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-08,32,22,27.2,38,22,29.5,23.2,80.1,0,0,0,rain,0,0,27.7,27.7,178.7,1006.2,59.1,15.2,282.7,24.3,9,10,2022-04-08T06:14:29,2022-04-08T18:11:43,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-09,30,24,26.7,35.2,24,28.9,24.4,88.1,0.1,100,4.17,rain,0,0,8.3,18.4,334.7,1006.1,77.4,13.3,203.1,17.5,9,30,2022-04-09T06:14:27,2022-04-09T18:11:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-10,33,25,28.3,42.2,25,32.2,25,83.5,0,0,0,rain,0,0,16.6,27.7,281.9,1005.8,62.7,13,275.3,23.6,9,30,2022-04-10T06:14:26,2022-04-10T18:10:41,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-11,33,24,28.1,40.7,24,32,24.9,83.4,0.3,100,4.17,rain,0,0,27.7,27.7,187.6,1005.8,46.9,13.9,288.4,25,10,30,2022-04-11T06:14:25,2022-04-11T18:10:10,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-12,33,24,28.3,42.2,24,32.2,24.5,80.9,0,0,0,,0,0,27.7,27.7,180.3,1005.9,37.1,14,286.3,24.7,10,30,2022-04-12T06:14:24,2022-04-12T18:09:39,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-13,33,24,27.3,42.2,24,29.9,24.4,85.7,0,0,0,rain,0,0,37.1,27.7,329.3,1006.4,62.9,12.6,267.3,23,9,30,2022-04-13T06:14:24,2022-04-13T18:09:09,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-04-14,34,23,27.3,40.7,23,30.1,23.9,83.5,0,0,0,,0,0,18.4,18.4,243.9,1007.5,46.3,11.7,253.7,22,9,30,2022-04-14T06:14:23,2022-04-14T18:08:40,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-04-15,32,23,27.7,39.3,23,30.8,24.1,82,2.4,100,8.33,rain,0,0,19.4,18.4,185.6,1007.4,49.8,14.2,275.2,23.6,10,30,2022-04-15T06:14:23,2022-04-15T18:08:10,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-16,31,23,25.6,37.8,23,26.5,23.9,90.6,0,0,0,rain,0,0,22.7,24.1,340.3,1008.3,66.9,10.8,240.7,20.6,9,30,2022-04-16T06:14:23,2022-04-16T18:07:42,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-04-17,33,22,27.3,39.3,22,29.9,23.4,80.8,3,100,4.17,rain,0,0,17.6,20.5,192.8,1007.9,60.5,12.9,262.3,22.7,9,60,2022-04-17T06:14:24,2022-04-17T18:07:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-18,33,24,28.1,40.7,24,31.4,24.4,81.4,0.1,100,4.17,rain,0,0,11.2,27.7,219.2,1008.4,64.6,15.9,268,23.1,9,30,2022-04-18T06:14:24,2022-04-18T18:06:46,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-19,30,24,26.5,35.2,24,28.4,24.4,89.2,0,0,0,rain,0,0,27.7,79.6,323.4,1009.3,56.5,11.7,94,8.1,5,30,2022-04-19T06:14:25,2022-04-19T18:06:18,0.58,Partially cloudy,Partly cloudy throughout the day.,wind,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-20,33,23,27.8,40.7,23,30.8,24.1,82.1,0,0,0,,0,0,27.7,18.4,223.3,1008.3,51.4,14.3,272.1,23.5,9,30,2022-04-20T06:14:27,2022-04-20T18:05:51,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-21,33,24,28.3,40.7,24,31.4,24.2,79.7,0,0,0,rain,0,0,16.6,27.7,201.9,1007.6,50.4,14,271.4,23.5,9,30,2022-04-21T06:14:28,2022-04-21T18:05:25,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-22,33,24,27.2,39.3,24,29.2,23.7,82.7,1,100,4.17,rain,0,0,18.4,24.1,303.9,1007.7,59.5,14,79.8,6.8,3,30,2022-04-22T06:14:30,2022-04-22T18:04:59,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-23,31,23,26.1,37.8,23,28,24.2,90,9,100,4.17,rain,0,0,23.8,18.4,310.1,1008,66.2,14,229.1,19.7,9,30,2022-04-23T06:14:33,2022-04-23T18:04:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,AYPY"
Papua New Guinea,2022-04-24,29,23,25.7,33.6,23,26.9,23.9,90.6,26,100,4.17,rain,0,0,37.1,18.4,233.8,1008,69.4,12,266.2,23,9,10,2022-04-24T06:14:35,2022-04-24T18:04:09,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-25,32,23,27.5,40.7,23,30.7,24.1,83.2,0,0,0,,0,0,9.4,27.7,232.9,1006.9,54.5,13.8,271.5,23.6,9,10,2022-04-25T06:14:38,2022-04-25T18:03:45,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-04-26,33,25,28.4,42.2,25,32.4,25.1,83.4,0,0,0,,0,0,12.6,18.4,225.6,1006.5,51,11.9,262.8,22.7,9,30,2022-04-26T06:14:42,2022-04-26T18:03:22,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-04-27,33,25,27.9,40.7,25,31,24.8,84.1,0,0,0,rain,0,0,11.9,25.9,239.1,1007.7,54.9,11.6,256.5,22.1,9,30,2022-04-27T06:14:45,2022-04-27T18:02:59,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-04-28,32,24,27.7,39.3,24,30.8,24.5,84,0.3,100,8.33,rain,0,0,27.7,23.7,170.6,1008.2,44.5,13.4,267,23,9,30,2022-04-28T06:14:49,2022-04-28T18:02:36,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-04-29,33,25,28.1,40.7,25,31.2,24.1,80.1,0,0,0,rain,0,0,19.1,27.7,166.1,1008.3,50.1,12,272,23.6,9,30,2022-04-29T06:14:54,2022-04-29T18:02:15,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-04-30,32,23.9,27,38,23.9,29.1,23.9,84.2,0,0,0,,0,0,37.1,27.7,316.5,1007.5,64,14.4,264.1,22.9,9,30,2022-04-30T06:14:59,2022-04-30T18:01:54,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-01,33,23,27.6,38.9,23,30.6,24,81.9,0,0,0,rain,0,0,37.1,24,147.2,1007.2,47,13.6,262.2,22.6,9,30,2022-05-01T06:15:04,2022-05-01T18:01:34,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-05-02,31,24,27.2,37.8,24,29.8,24,83.7,0.3,100,8.33,rain,0,0,27.7,27.7,146.4,1007.4,58.9,14.3,239.3,20.7,9,60,2022-05-02T06:15:10,2022-05-02T18:01:14,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-03,33,24,28.1,40.7,24,31.7,24.7,83,0,0,0,rain,0,0,37.1,27.7,151,1007.7,48.6,14,254,22,9,60,2022-05-03T06:15:16,2022-05-03T18:00:55,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-04,32.2,25,28.3,40.7,25,32,24.8,82.3,0,0,0,rain,0,0,27.7,37.1,149.3,1007.8,57,13.5,244.5,21.1,8,60,2022-05-04T06:15:22,2022-05-04T18:00:37,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-05,30,24,26.3,36.3,24,27.5,24.5,90.3,6,100,4.17,rain,0,0,27.7,18.4,328.4,1008.6,78.3,11.6,146.3,12.5,6,30,2022-05-05T06:15:29,2022-05-05T18:00:19,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"92035099999,AYPY"
Papua New Guinea,2022-05-06,31,24.1,27.2,37.8,24.1,29.9,24.8,87.6,0,0,0,rain,0,0,14.4,18.4,199.3,1008.1,66.3,14.4,241.9,20.9,8,60,2022-05-06T06:15:36,2022-05-06T18:00:03,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-07,33,25,28.1,42.2,25,31.8,25.1,85,0,0,0,,0,0,14.8,24.1,155.3,1007.4,60.4,12.9,254.9,22.1,9,30,2022-05-07T06:15:44,2022-05-07T17:59:46,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-05-08,33,24,28.3,43.9,24,32.4,25.2,84.4,0,0,0,rain,0,0,11.2,18.4,193.8,1006,40,12.9,232.5,20.2,9,30,2022-05-08T06:15:52,2022-05-08T17:59:31,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-09,33,25,28.5,43.9,25,32.5,25.1,83.3,0,0,0,,0,0,13,25.9,200.7,1005.2,45.8,11.2,254.4,21.9,9,60,2022-05-09T06:16:00,2022-05-09T17:59:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-10,33,24,28.1,40.7,24,32.4,25.1,85.8,0,0,0,,0,0,7.9,24.1,190.7,1004.5,50.7,13.4,210.4,18.3,8,30,2022-05-10T06:16:09,2022-05-10T17:59:03,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-11,33,25,28.5,42.2,25,33.1,25.4,84.5,42,100,4.17,rain,0,0,27.7,18.4,330.4,1006.2,61.6,12.9,229.3,19.9,8,75,2022-05-11T06:16:18,2022-05-11T17:58:50,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"92035099999,AYPY"
Papua New Guinea,2022-05-12,31,24,26.8,37.8,24,28.9,24.2,86.1,0,0,0,rain,0,0,18.7,37.1,320.5,1007.9,72,13.5,157.7,13.6,7,60,2022-05-12T06:16:28,2022-05-12T17:58:37,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-13,30.2,24,25.7,35.2,24,27,23.7,88.9,3,100,4.17,rain,0,0,34.6,18.4,321.8,1009.4,58.3,12.8,66.6,5.8,4,30,2022-05-13T06:16:38,2022-05-13T17:58:26,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-14,32,23,26.9,39.3,23,29.2,23.9,85.1,0.3,100,4.17,rain,0,0,10.8,18.4,279.8,1009.8,50.1,12,253.6,21.9,9,30,2022-05-14T06:16:48,2022-05-14T17:58:15,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-15,33,24,27.2,39.3,24,29.6,24,83.9,57,100,4.17,rain,0,0,37.1,21.1,285.6,1010.2,52.7,13.2,248.9,21.5,9,30,2022-05-15T06:16:59,2022-05-15T17:58:05,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-16,31.1,23,26.8,37.8,23,29,23.7,84.1,76,100,4.17,rain,0,0,13.3,18.4,316.8,1011.1,63.3,13,237.4,20.5,8,30,2022-05-16T06:17:10,2022-05-16T17:57:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-17,32,24,27.4,38,24,29.7,23.6,81.2,0,0,0,rain,0,0,27.7,27.7,145.1,1011.4,53.3,13.8,240.3,20.8,8,30,2022-05-17T06:17:21,2022-05-17T17:57:47,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-18,32,22,27.1,38,22,29.3,23.3,81.5,1,100,4.17,rain,0,0,37.1,27.7,180.3,1011.4,38.9,13.2,249.2,21.7,9,30,2022-05-18T06:17:33,2022-05-18T17:57:39,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,AYPY"
Papua New Guinea,2022-05-19,32,25,28.1,38,25,31,24,79.6,0,0,0,rain,0,0,37.1,27.7,155.4,1011.3,61.3,13,244.3,21.3,8,30,2022-05-19T06:17:45,2022-05-19T17:57:32,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-05-20,32,23,27.5,38,23,29.7,22.8,77.1,0,0,0,rain,0,0,37.1,27.7,146.4,1010.4,22.4,14.7,251.6,22,9,30,2022-05-20T06:17:58,2022-05-20T17:57:26,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-21,32,24,27.9,38,24,30.9,23.7,79.4,0,0,0,,0,0,37.1,27.7,155.2,1009.1,45.8,13,238.8,20.5,8,30,2022-05-21T06:18:10,2022-05-21T17:57:21,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-05-22,32,24,28.1,39.3,24,31.8,24.3,80.5,0,0,0,rain,0,0,37.1,27.7,150.7,1007.9,44.7,13.3,247.8,21.3,9,30,2022-05-22T06:18:23,2022-05-22T17:57:16,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-05-23,32.4,26,28.8,39.9,26,33.5,24.8,79.5,0,0,0,,0,0,30.2,37.1,151.5,1009,52.3,13.6,240.7,20.7,8,60,2022-05-23T06:18:37,2022-05-23T17:57:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-05-24,32,24,27.8,39.1,24,31.6,24.8,84.7,0,0,0,,0,0,37.1,37.1,166.1,1009.4,39.9,12.9,241.9,20.8,8,30,2022-05-24T06:18:50,2022-05-24T17:57:09,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-25,32,25,27.9,40.7,25,31.8,25,84.7,0,0,0,rain,0,0,37.1,27.7,149.5,1009.5,65.1,14.1,225,19.7,7,60,2022-05-25T06:19:04,2022-05-25T17:57:07,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-26,29,23,25.7,35.1,23,26.9,23.4,87.7,2.9,100,12.5,rain,0,0,29.2,21.6,139.6,1009.7,72.6,12.4,229.8,20,8,10,2022-05-26T06:19:18,2022-05-26T17:57:05,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-27,30,22,26.1,34.2,22,27.4,22.3,80.7,0,0,0,,0,0,46.4,27.7,149.9,1009.7,38,13.2,240.4,20.8,8,10,2022-05-27T06:19:33,2022-05-27T17:57:04,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-28,31,21,25.8,34.6,21,27.3,22,80.5,0,0,0,rain,0,0,46.4,27.7,147.7,1009.7,42.8,12.3,223.1,19.2,7,10,2022-05-28T06:19:47,2022-05-28T17:57:04,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-05-29,31,21,25.8,35.5,21,27,21.3,77.8,0,0,0,,0,0,37.1,27.7,150.2,1009.4,35.4,11.5,238.3,20.6,8,10,2022-05-29T06:20:02,2022-05-29T17:57:05,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-05-30,31,21,25.7,34.6,21,27.1,21.9,80.8,0,0,0,,0,0,20.5,18.4,147.3,1009.7,28.3,12.8,246.3,21.1,8,10,2022-05-30T06:20:17,2022-05-30T17:57:06,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-05-31,31,21,26.2,33.8,21,27.4,22,79.2,0.4,100,4.17,rain,0,0,27.7,18.4,150.3,1010.7,48.4,15.5,196.5,17.2,7,10,2022-05-31T06:20:32,2022-05-31T17:57:08,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-01,30.1,24,25.9,33.5,24,26.9,23.1,85.2,12.2,100,8.33,rain,0,0,18.4,18.4,146.2,1011.4,78.8,13.5,117.6,10.2,5,10,2022-06-01T06:20:47,2022-06-01T17:57:10,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-02,32,23,26.6,38,23,28.8,24,86.5,2,100,4.17,rain,0,0,37.1,27.4,130.4,1010.3,50.7,11.3,237.2,20.7,8,60,2022-06-02T06:21:03,2022-06-02T17:57:14,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,AYPY"
Papua New Guinea,2022-06-03,31.6,23,26.7,38.7,23,29.2,23.7,85.2,0,0,0,,0,0,31.3,18.4,162.9,1009.3,44.9,14.3,234.9,20.4,8,60,2022-06-03T06:21:18,2022-06-03T17:57:18,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-04,31,24.9,27,37.8,24.9,29.1,24,84.2,1,100,4.17,rain,0,0,13.7,18.4,176.5,1008.4,51.4,14.4,229.1,19.7,8,30,2022-06-04T06:21:34,2022-06-04T17:57:22,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-05,33,23,26.7,40.7,23,29,23.9,86.3,20.2,100,8.33,rain,0,0,8.6,18.4,292.8,1008.8,47.1,13.9,231.3,20,8,30,2022-06-05T06:21:49,2022-06-05T17:57:28,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-06,31,23,26.5,36.6,23,28.4,23.8,86.3,11,100,4.17,rain,0,0,27.7,24.1,196.4,1009.3,58.4,13.8,228.2,19.7,8,30,2022-06-06T06:22:05,2022-06-06T17:57:34,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-07,31,24.1,27,37.8,24.1,29.4,24.4,86,0,0,0,,0,0,37.1,27.7,204.6,1008.6,68.6,13.8,231.3,20,8,30,2022-06-07T06:22:21,2022-06-07T17:57:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
